lat,lon,year,salinity,ph,Cruise,Date,Cst_Cnt
33.488333,-117.768333,2011,33.375,,201108,08/03/2011,32776
33.491667,-119.316667,2011,33.58,,201110,10/24/2011,32839
33.491667,-117.755,2011,33.417,,201104,04/17/2011,32703
33.495,-117.75,2011,33.037,,201101,01/19/2011,32635
33.653333,-118.978333,2011,33.497,,201108,08/03/2011,32763
33.655,-118.978333,2011,33.428,,201104,04/18/2011,32692
33.67,-118.085,2011,33.285,,201108,08/03/2011,32774
33.675,-118.091667,2011,33.18,,201110,10/23/2011,32849
33.68,-118.083333,2011,32.887,,201101,01/20/2011,32634
33.713333,-123.623333,2011,33.223,,201108,08/11/2011,32739
33.72,-123.635,2011,33.022,,201101,01/27/2011,32597
33.725,-123.643333,2011,33.485,,201110,10/31/2011,32811
33.725,-123.628333,2011,33.062,,201104,04/25/2011,32668
33.745,-120.405,2011,33.461,,201110,10/28/2011,32828
33.748333,-120.425,2011,33.483,,201108,08/07/2011,32754
33.748333,-120.42,2011,33.481,,201101,01/24/2011,32613
33.811667,-121.841667,2011,33.401,,201104,04/23/2011,32673
33.816667,-121.85,2011,33.199,,201108,08/09/2011,32745
33.816667,-121.841667,2011,33.143,,201101,01/26/2011,32603
33.82,-118.626667,2011,33.456,,201104,04/18/2011,32691
33.823333,-118.631667,2011,33.186,,201101,01/20/2011,32622
33.823333,-118.63,2011,33.424,,201108,08/03/2011,32762
33.871667,-120.133333,2011,33.582,,201104,04/22/2011,32682
33.878333,-120.133333,2011,33.43,,201110,10/28/2011,32827
33.885,-118.49,2011,33.422,,201108,08/03/2011,32761
33.888333,-118.441667,2011,33.46,,201104,04/17/2011,32702
33.89,-118.49,2011,33.483,,201104,04/17/2011,32690
34.011667,-118.845,2011,33.195,,201101,01/20/2011,32620
34.011667,-118.831667,2011,33.358,,201110,10/23/2011,32835
34.055,-122.943333,2011,33.362,,201110,10/31/2011,32810
34.058333,-122.938333,2011,33.171,,201101,01/27/2011,32596
34.146667,-121.153333,2011,33.422,,201101,01/26/2011,32602
34.15,-121.155,2011,33.498,,201104,04/23/2011,32672
34.151667,-121.153333,2011,33.387,,201110,10/29/2011,32816
34.155,-121.151667,2011,33.482,,201108,08/09/2011,32744
34.175,-119.513333,2011,33.656,,201104,04/22/2011,32681
34.178333,-119.508333,2011,33.397,,201110,10/28/2011,32826
34.226667,-119.41,2011,33.681,,201104,04/22/2011,32680
34.235,-119.386667,2011,33.627,,201104,04/22/2011,32679
34.258333,-119.326667,2011,33.533,,201108,08/08/2011,32750
34.258333,-119.325,2011,33.281,,201101,01/25/2011,32609
34.258333,-119.323333,2011,33.359,,201110,10/28/2011,32824
34.268333,-120.021667,2011,33.533,,201108,08/08/2011,32749
34.275,-120.025,2011,33.391,,201110,10/29/2011,32823
34.276667,-120.03,2011,33.696,,201104,04/23/2011,32678
34.281667,-120.038333,2011,33.278,,201101,01/25/2011,32608
34.308333,-124.055,2011,32.834,,201101,01/30/2011,32590
34.318333,-120.803333,2011,33.721,,201104,04/23/2011,32671
34.385,-122.251667,2011,33.422,,201110,11/01/2011,32809
34.391667,-122.246667,2011,33.199,,201101,01/28/2011,32595
34.396667,-122.25,2011,33.118,,201108,08/11/2011,32737
34.403333,-119.8,2011,33.371,,201110,10/28/2011,32822
34.448333,-120.525,2011,33.388,,201110,10/29/2011,32814
34.451667,-120.525,2011,33.295,,201101,01/25/2011,32600
34.453333,-120.528333,2011,33.492,,201108,08/09/2011,32742
34.46,-120.486667,2011,33.317,,201101,01/25/2011,32599
34.463333,-120.493333,2011,33.505,,201108,08/09/2011,32741
34.463333,-120.488333,2011,33.394,,201110,10/29/2011,32813
34.64,-123.366667,2011,33.194,,201101,01/30/2011,32589
34.726667,-121.553333,2011,33.406,,201110,11/01/2011,32808
34.726667,-121.551667,2011,33.496,,201108,08/12/2011,32736
34.89,-121.2,2011,33.391,,201110,11/01/2011,32807
34.893333,-121.203333,2011,33.389,,201101,01/28/2011,32593
34.976667,-122.663333,2011,33.155,,201101,01/29/2011,32588
35.02,-120.921667,2011,33.511,,201108,08/12/2011,32734
35.023333,-120.92,2011,33.35,,201101,01/29/2011,32592
35.086667,-120.775,2011,33.394,,201101,01/28/2011,32591
35.091667,-120.785,2011,33.576,,201108,08/12/2011,32733
35.453333,-124.903333,2011,32.694,,201101,02/02/2011,32578
35.478333,-121.61,2011,33.117,,201101,01/29/2011,32586
35.546667,-123.08,2011,32.887,,201101,01/31/2011,32582
35.626667,-124.55,2011,32.793,,201101,02/02/2011,32577
35.64,-121.263333,2011,33.358,,201101,01/29/2011,32585
35.791667,-124.201667,2011,32.722,,201101,02/02/2011,32576
35.883333,-122.37,2011,33.24,,201101,01/31/2011,32581
35.955,-123.841667,2011,32.753,,201101,02/01/2011,32575
36.053333,-122.018333,2011,33.205,,201101,01/31/2011,32580
36.373333,-124.635,2011,32.76,,201101,02/04/2011,32569
36.605,-125.773333,2011,32.728,,201101,02/02/2011,32564
36.62,-122.416667,2011,33.191,,201101,02/01/2011,32571
36.788333,-121.838333,2011,33.246,,201101,02/01/2011,32579
36.948333,-125.056667,2011,32.752,,201101,02/03/2011,32563
37.045,-123.195,2011,33.272,,201101,02/04/2011,32567
37.211667,-122.84,2011,33.294,,201101,02/04/2011,32566
30.1763,-122.9208,2012,33.3789,,201210,10/22/2012,33160
30.176667,-122.923333,2012,33.354,,201207,07/13/2012,33085
30.18,-122.92,2012,33.27,,201202,01/30/2012,32953
30.181667,-122.92,2012,33.42,,201203,03/27/2012,33011
30.4,-124.001667,2012,33.508,,201207,07/13/2012,33070
30.415,-123.991667,2012,33.317,,201202,01/31/2012,32938
30.51317,-122.24952,2012,33.394,,201210,10/22/2012,33159
30.75502,-123.33312,2012,33.369,,201210,10/23/2012,33144
30.756667,-123.336667,2012,33.282,,201202,01/31/2012,32937
30.845,-121.585,2012,33.363,,201203,03/27/2012,33009
31.081667,-122.658333,2012,33.257,,201207,07/14/2012,33068
31.083333,-122.661667,2012,33.352,,201203,03/28/2012,32995
31.0835,-122.6661,2012,33.3703,,201210,10/23/2012,33143
31.085,-122.666667,2012,33.337,,201202,01/31/2012,32936
31.17,-120.913333,2012,33.505,,201207,07/12/2012,33082
31.17688,-120.9171,2012,33.5331,,201210,10/22/2012,33157
31.183333,-120.92,2012,33.393,,201203,03/26/2012,33008
31.311667,-123.75,2012,33.234,,201207,07/19/2012,33054
31.325,-123.74,2012,33.397,,201202,02/06/2012,32922
31.32512,-123.74587,2012,33.3922,,201210,10/29/2012,33129
31.41507,-121.99767,2012,33.2072,,201210,10/24/2012,33142
31.428333,-121.993333,2012,33.342,,201203,03/28/2012,32994
31.5096,-120.24557,2012,33.7061,,201210,10/21/2012,33156
31.511667,-120.251667,2012,33.196,,201203,03/26/2012,33007
31.511667,-120.235,2012,33.467,,201207,07/12/2012,33081
31.515,-120.248333,2012,33.281,,201202,01/29/2012,32949
31.655,-123.068333,2012,33.284,,201202,02/05/2012,32921
31.65638,-123.07143,2012,33.2185,,201210,10/29/2012,33128
31.743333,-121.33,2012,33.355,,201202,02/01/2012,32934
31.746667,-121.318333,2012,33.64,,201207,07/14/2012,33066
31.74758,-121.31848,2012,33.5474,,201210,10/24/2012,33141
31.748333,-121.32,2012,33.376,,201203,03/28/2012,32993
31.84,-119.558333,2012,33.631,,201207,07/11/2012,33080
31.846667,-119.575,2012,33.386,,201202,01/29/2012,32948
31.91,-124.171667,2012,33.131,,201207,07/19/2012,33041
31.913333,-124.166667,2012,33.305,,201202,02/06/2012,32909
31.9146,-124.16963,2012,33.2411,,201210,10/29/2012,33116
31.988333,-122.396667,2012,33.185,,201207,07/19/2012,33052
31.991667,-122.391667,2012,33.223,,201202,02/05/2012,32920
32.011667,-119.228333,2012,33.367,,201203,03/26/2012,33005
32.01408,-119.235,2012,33.6112,,201210,10/21/2012,33154
32.015,-119.22,2012,33.603,,201207,07/11/2012,33079
32.083333,-120.646667,2012,33.404,,201203,03/29/2012,32992
32.083333,-120.641667,2012,33.245,,201202,02/01/2012,32933
32.08708,-120.6445,2012,33.4228,,201210,10/24/2012,33140
32.176667,-118.866667,2012,33.634,,201207,07/11/2012,33078
32.178333,-118.885,2012,33.426,,201203,03/26/2012,33004
32.18,-118.9,2012,33.394,,201202,01/29/2012,32946
32.18052,-118.89148,2012,33.5474,,201210,10/21/2012,33153
32.241667,-123.496667,2012,33.245,,201207,07/20/2012,33040
32.31882,-121.71922,2012,33.1408,,201210,10/28/2012,33126
32.345,-118.548333,2012,33.631,,201207,07/11/2012,33077
32.346667,-118.556667,2012,33.381,,201202,01/29/2012,32945
32.348333,-118.55,2012,33.48,,201203,03/25/2012,33003
32.415,-119.961667,2012,33.419,,201203,03/29/2012,32991
32.41752,-119.96252,2012,33.5544,,201210,10/25/2012,33139
32.513333,-118.21,2012,33.567,,201207,07/10/2012,33076
32.515,-118.218333,2012,33.404,,201202,01/28/2012,32944
32.521667,-118.21,2012,33.496,,201203,03/25/2012,33002
32.576667,-122.813333,2012,33.183,,201207,07/20/2012,33039
32.653333,-119.486667,2012,33.327,,201202,02/02/2012,32931
32.656667,-121.035,2012,33.225,,201202,02/05/2012,32918
32.656667,-121.026667,2012,33.425,,201207,07/18/2012,33050
32.66247,-119.48342,2012,33.5476,,201210,10/27/2012,33138
32.686667,-117.87,2012,33.533,,201203,03/25/2012,33001
32.686667,-117.87,2012,33.409,,201202,01/28/2012,32943
32.843333,-117.533333,2012,33.501,,201203,03/25/2012,33000
32.843333,-117.533333,2012,33.586,,201207,07/03/2012,33074
32.9,-122.116667,2012,33.534,,201207,07/20/2012,33038
32.91,-117.393333,2012,33.527,,201203,03/25/2012,32999
32.911667,-122.128333,2012,33.291,,201202,02/07/2012,32906
32.9164,-117.39142,2012,33.6237,,201210,10/20/2012,33148
32.916667,-117.395,2012,33.363,,201202,01/28/2012,32941
32.918333,-117.396667,2012,33.586,,201207,07/03/2012,33073
32.92,-118.938333,2012,33.602,,201207,07/16/2012,33062
32.926667,-118.911667,2012,33.381,,201202,02/02/2012,32930
32.948333,-117.278333,2012,33.531,,201207,07/10/2012,33087
32.95,-117.31,2012,33.558,,201207,07/10/2012,33072
32.956667,-117.306667,2012,33.367,,201202,01/28/2012,32940
32.956667,-117.303333,2012,33.525,,201203,03/25/2012,32998
32.95867,-117.30798,2012,33.5647,,201210,10/19/2012,33147
32.986667,-120.343333,2012,33.382,,201207,07/18/2012,33049
33.143333,-123.215,2012,33.176,,201207,07/24/2012,33027
33.146667,-123.231667,2012,33.096,,201202,02/10/2012,32895
33.155,-120.01,2012,33.642,,201207,07/18/2012,33048
33.1563,-120.00588,2012,33.5542,,201210,10/27/2012,33123
33.183333,-118.391667,2012,33.477,,201203,03/30/2012,32988
33.185,-118.391667,2012,33.389,,201202,02/02/2012,32929
33.24,-121.44,2012,33.533,,201207,07/20/2012,33037
33.241667,-121.44,2012,33.104,,201203,03/31/2012,32976
33.245,-121.435,2012,33.266,,201202,02/07/2012,32905
33.24618,-117.46542,2012,33.4811,,201210,10/20/2012,33146
33.251667,-118.25,2012,33.395,,201202,02/03/2012,32928
33.321,-119.66578,2012,33.6356,,201210,10/25/2012,33122
33.323333,-119.663333,2012,33.576,,201207,07/17/2012,33047
33.328333,-119.66,2012,33.343,,201202,02/04/2012,32915
33.385,-124.321667,2012,33.148,,201207,07/24/2012,33020
33.38618,-124.32237,2012,33.0344,,201210,11/03/2012,33095
33.39,-124.321667,2012,33.158,,201203,04/04/2012,32963
33.41308,-117.90933,2012,33.5907,,201210,10/26/2012,33134
33.418333,-117.908333,2012,33.57,,201207,07/16/2012,33059
33.418333,-117.898333,2012,33.486,,201203,03/30/2012,32986
33.42,-117.901667,2012,33.39,,201202,02/03/2012,32927
33.473333,-122.54,2012,33.027,,201203,04/04/2012,32967
33.485,-117.77,2012,33.357,,201202,02/03/2012,32926
33.485,-117.765,2012,33.562,,201207,07/16/2012,33058
33.49,-119.315,2012,33.547,,201203,03/30/2012,32980
33.4925,-119.32383,2012,33.5484,,201210,10/25/2012,33121
33.493333,-119.31,2012,33.384,,201202,02/04/2012,32914
33.495,-117.751667,2012,33.353,,201202,02/03/2012,32925
33.495,-117.748333,2012,33.496,,201207,07/16/2012,33057
33.498333,-119.318333,2012,33.596,,201207,07/17/2012,33046
33.573333,-120.755,2012,33.601,,201207,07/21/2012,33036
33.575,-120.756667,2012,33.131,,201203,04/01/2012,32975
33.5774,-120.75432,2012,33.5512,,201210,10/31/2012,33111
33.58,-120.735,2012,33.413,,201202,02/07/2012,32904
33.656667,-118.975,2012,33.5,,201203,03/30/2012,32979
33.65747,-118.97632,2012,33.5457,,201210,10/25/2012,33120
33.658333,-118.976667,2012,33.385,,201202,02/04/2012,32913
33.663333,-118.961667,2012,33.585,,201207,07/17/2012,33045
33.6738,-118.09537,2012,33.503,,201210,10/26/2012,33131
33.676667,-118.085,2012,33.503,,201207,07/16/2012,33056
33.701667,-123.666667,2012,33.096,,201207,07/24/2012,33019
33.716667,-123.638333,2012,33.156,,201202,02/10/2012,32887
33.7189,-123.63608,2012,33.3526,,201210,11/03/2012,33094
33.721667,-123.63,2012,33.008,,201203,04/03/2012,32962
33.735,-120.408333,2012,33.55,,201207,07/21/2012,33035
33.747,-120.41487,2012,33.5579,,201210,10/31/2012,33110
33.81532,-121.84593,2012,33.3709,,201210,11/01/2012,33100
33.821667,-118.63,2012,33.594,,201207,07/17/2012,33044
33.873333,-120.128333,2012,33.585,,201207,07/21/2012,33034
33.87753,-120.13548,2012,33.5348,,201210,10/31/2012,33109
33.878333,-120.135,2012,33.613,,201203,04/01/2012,32973
33.878333,-120.125,2012,33.361,,201202,02/08/2012,32902
33.881667,-118.508333,2012,33.551,,201203,04/01/2012,32977
33.888333,-118.445,2012,33.363,,201202,02/03/2012,32923
33.888333,-118.443333,2012,33.576,,201207,07/17/2012,33055
33.89,-118.49,2012,33.556,,201207,07/17/2012,33043
33.891667,-118.491667,2012,33.372,,201202,02/03/2012,32911
34.01027,-118.83552,2012,33.5291,,201210,11/05/2012,33117
34.011667,-118.833333,2012,33.368,,201202,02/03/2012,32910
34.05,-122.946667,2012,33.175,,201207,07/25/2012,33018
34.0558,-122.94292,2012,33.27,,201210,11/03/2012,33093
34.063333,-122.936667,2012,33.26,,201203,04/03/2012,32961
34.14468,-121.14568,2012,33.5122,,201210,11/01/2012,33099
34.173333,-119.511667,2012,33.661,,201203,04/02/2012,32972
34.18,-119.505,2012,33.384,,201202,02/08/2012,32901
34.22512,-119.4136,2012,33.5349,,201210,10/31/2012,33107
34.256667,-119.323333,2012,33.392,,201202,02/08/2012,32899
34.25923,-119.32642,2012,33.4916,,201210,10/31/2012,33106
34.2724,-120.02573,2012,33.5696,,201210,11/01/2012,33105
34.275,-120.025,2012,33.695,,201203,04/02/2012,32970
34.311667,-120.818333,2012,33.755,,201203,04/06/2012,32965
34.316667,-120.805,2012,33.433,,201202,02/09/2012,32891
34.39,-122.251667,2012,32.93,,201202,02/11/2012,32885
34.39,-122.25,2012,33.241,,201203,04/03/2012,32960
34.39053,-122.24743,2012,33.4233,,201210,11/03/2012,33092
34.4022,-119.8014,2012,33.5562,,201210,10/31/2012,33104
34.405,-119.803333,2012,33.583,,201207,07/22/2012,33029
34.44822,-120.52547,2012,33.4349,,201210,11/01/2012,33097
34.448333,-120.53,2012,33.385,,201202,02/08/2012,32890
34.453333,-120.521667,2012,33.596,,201207,07/22/2012,33022
34.45668,-120.49333,2012,33.4578,,201210,11/01/2012,33096
34.721667,-121.546667,2012,33.605,,201207,07/25/2012,33016
34.888333,-121.196667,2012,33.671,,201203,04/03/2012,32958
34.89,-121.21,2012,33.439,,201202,02/11/2012,32883
35.021667,-120.916667,2012,33.744,,201203,04/02/2012,32957
35.023333,-120.913333,2012,33.628,,201207,07/26/2012,33014
35.02412,-120.91937,2012,33.4622,,201210,11/04/2012,33089
35.088333,-120.778333,2012,33.663,,201207,07/26/2012,33013
30.17722,-122.92107,2013,33.4108,,201307,07/09/2013,33404
30.1804,-122.92232,2013,33.4039,,201311,11/12/2013,33486
30.18217,-122.92667,2013,33.356,,201301,01/14/2013,33251
30.18567,-122.92532,2013,33.4166,,201304,04/13/2013,33331
30.50432,-122.22333,2013,33.5252,,201304,04/12/2013,33330
30.50942,-122.2626,2013,33.2354,,201307,07/09/2013,33403
30.51347,-122.2583,2013,33.4141,,201311,11/12/2013,33485
30.7475,-123.33682,2013,33.3796,,201304,04/13/2013,33317
30.74968,-123.3322,2013,33.3386,,201307,07/10/2013,33388
30.75143,-123.33402,2013,33.3072,,201311,11/13/2013,33470
30.75817,-123.328,2013,33.2998,,201301,01/15/2013,33236
30.8465,-121.59047,2013,33.3888,,201307,07/09/2013,33402
30.84668,-121.58788,2013,33.4289,,201311,11/11/2013,33484
30.84932,-121.5925,2013,33.3648,,201304,04/12/2013,33329
30.864,-121.556,2013,33.3922,,201301,01/13/2013,33249
31.0832,-122.66722,2013,33.4312,,201311,11/13/2013,33469
31.08453,-122.66247,2013,33.2733,,201307,07/10/2013,33387
31.1675,-120.93717,2013,33.2885,,201304,04/12/2013,33328
31.16967,-120.9185,2013,33.3801,,201301,01/13/2013,33248
31.17997,-120.91987,2013,33.4534,,201307,07/08/2013,33401
31.18028,-120.9184,2013,33.4426,,201311,11/11/2013,33483
31.32347,-123.74387,2013,33.2259,,201307,07/13/2013,33373
31.3265,-123.73932,2013,33.4056,,201301,01/20/2013,33221
31.41283,-121.99633,2013,33.4335,,201307,07/10/2013,33386
31.41382,-121.996,2013,33.3152,,201301,01/15/2013,33234
31.41508,-121.9905,2013,33.1512,,201311,11/13/2013,33468
31.4171,-121.98952,2013,33.1848,,201311,11/13/2013,33467
31.5125,-120.25583,2013,33.4566,,201304,04/11/2013,33327
31.51482,-120.24833,2013,33.4537,,201301,01/13/2013,33247
31.66117,-123.06582,2013,33.3179,,201301,01/20/2013,33220
31.75047,-121.31773,2013,33.4029,,201307,07/11/2013,33385
31.75107,-121.3149,2013,33.5386,,201311,11/14/2013,33466
31.847,-119.56682,2013,33.3937,,201301,01/13/2013,33246
31.8475,-119.5805,2013,33.358,,201304,04/11/2013,33326
31.90817,-124.15832,2013,33.2939,,201301,01/20/2013,33209
31.9835,-122.393,2013,33.2157,,201304,04/18/2013,33301
31.98797,-122.39,2013,33.2554,,201311,11/17/2013,33452
31.98828,-122.38322,2013,33.3799,,201301,01/19/2013,33219
31.9884,-122.39742,2013,33.3379,,201307,07/13/2013,33371
32.00967,-119.23633,2013,33.5286,,201304,04/11/2013,33325
32.01232,-119.23338,2013,33.7002,,201311,11/11/2013,33480
32.01532,-119.23017,2013,33.5334,,201301,01/12/2013,33245
32.08617,-120.64082,2013,33.4761,,201301,01/16/2013,33232
32.09,-120.65,2013,33.4096,,201304,04/14/2013,33313
32.1767,-118.89443,2013,33.5501,,201307,07/07/2013,33397
32.17967,-118.89232,2013,33.4448,,201304,04/08/2013,33324
32.18273,-118.89502,2013,33.6386,,201311,11/10/2013,33479
32.24433,-123.49317,2013,33.307,,201311,11/18/2013,33440
32.24533,-123.49337,2013,33.2593,,201307,07/14/2013,33359
32.32318,-121.7176,2013,33.373,,201307,07/12/2013,33370
32.32523,-121.71312,2013,33.4066,,201311,11/17/2013,33451
32.326,-121.71967,2013,33.4506,,201304,04/18/2013,33300
32.34582,-118.56332,2013,33.4895,,201304,04/07/2013,33323
32.34708,-118.55463,2013,33.6292,,201311,11/10/2013,33478
32.41797,-119.9588,2013,33.6719,,201307,07/11/2013,33383
32.41813,-119.96012,2013,33.5812,,201311,11/14/2013,33464
32.41967,-119.95228,2013,33.4895,,201301,01/16/2013,33231
32.41982,-119.9655,2013,33.5001,,201304,04/14/2013,33312
32.51232,-118.21583,2013,33.5303,,201304,04/07/2013,33322
32.5137,-118.213,2013,33.595,,201307,07/07/2013,33395
32.51393,-118.2137,2013,33.6726,,201311,11/10/2013,33477
32.5155,-118.2115,2013,33.5027,,201301,01/12/2013,33242
32.57787,-122.81147,2013,33.366,,201311,11/19/2013,33439
32.57838,-122.81043,2013,33.3373,,201307,07/14/2013,33358
32.57932,-122.817,2013,33.2684,,201301,01/21/2013,33207
32.65068,-119.4804,2013,33.6004,,201311,11/14/2013,33463
32.6563,-121.02993,2013,33.5295,,201311,11/17/2013,33450
32.6565,-121.03312,2013,33.6524,,201307,07/12/2013,33369
32.65667,-121.03317,2013,33.3144,,201301,01/19/2013,33217
32.66182,-121.03832,2013,33.5044,,201304,04/17/2013,33299
32.68028,-117.87272,2013,33.6237,,201307,07/07/2013,33394
32.68518,-117.87493,2013,33.6842,,201311,11/10/2013,33476
32.81457,-123.90503,2013,33.3898,,201311,11/22/2013,33426
32.81553,-123.90497,2013,33.1154,,201307,07/17/2013,33347
32.8235,-123.90467,2013,33.2393,,201301,01/24/2013,33196
32.8385,-117.533,2013,33.5569,,201304,04/07/2013,33320
32.84588,-117.53122,2013,33.6457,,201307,07/07/2013,33393
32.84663,-117.5315,2013,33.6078,,201311,11/10/2013,33475
32.88782,-119.00717,2013,33.491,,201301,01/16/2013,33229
32.90932,-122.131,2013,33.2667,,201304,04/19/2013,33289
32.91118,-122.133,2013,33.2836,,201301,01/21/2013,33206
32.91158,-122.12958,2013,33.3442,,201307,07/14/2013,33357
32.91198,-117.3955,2013,33.5109,,201301,01/11/2013,33239
32.91293,-117.39427,2013,33.6819,,201307,07/07/2013,33392
32.91297,-122.13238,2013,33.4026,,201311,11/19/2013,33438
32.9138,-117.39688,2013,33.608,,201311,11/10/2013,33474
32.94782,-117.29117,2013,33.5747,,201304,04/07/2013,33332
32.95152,-117.28102,2013,33.5857,,201311,11/09/2013,33488
32.95448,-117.309,2013,33.5697,,201304,04/07/2013,33318
32.95588,-117.30579,2013,33.6115,,201311,11/09/2013,33473
32.986,-120.36033,2013,33.6898,,201304,04/17/2013,33298
32.98798,-120.35453,2013,33.6522,,201307,07/12/2013,33368
32.99417,-120.35367,2013,33.3686,,201301,01/19/2013,33216
33.1503,-123.22642,2013,33.4962,,201307,07/17/2013,33346
33.15267,-123.2185,2013,33.2377,,201304,04/21/2013,33278
33.15382,-123.22317,2013,33.2281,,201301,01/23/2013,33195
33.1545,-120.00367,2013,33.3805,,201301,01/18/2013,33215
33.1579,-120.00498,2013,33.6124,,201311,11/17/2013,33448
33.17782,-118.38817,2013,33.5027,,201301,01/17/2013,33228
33.18,-118.38682,2013,33.5611,,201304,04/08/2013,33309
33.1857,-118.38857,2013,33.6865,,201307,07/21/2013,33380
33.24457,-117.46418,2013,33.5392,,201311,11/09/2013,33472
33.24532,-121.44282,2013,33.3676,,201301,01/21/2013,33205
33.24767,-118.25817,2013,33.554,,201304,04/09/2013,33308
33.24822,-121.45122,2013,33.4664,,201304,04/19/2013,33288
33.25,-118.24717,2013,33.5098,,201301,01/17/2013,33227
33.2517,-118.2502,2013,33.6795,,201307,07/21/2013,33379
33.32218,-119.66152,2013,33.5683,,201311,11/16/2013,33447
33.32323,-119.66448,2013,33.6691,,201307,07/20/2013,33366
33.3245,-119.66017,2013,33.6587,,201304,04/15/2013,33296
33.325,-119.66434,2013,33.5055,,201301,01/18/2013,33214
33.38662,-124.32228,2013,32.9001,,201311,11/22/2013,33414
33.38753,-124.32342,2013,33.1448,,201307,07/18/2013,33340
33.417,-117.911,2013,33.5661,,201304,04/09/2013,33307
33.41782,-117.90867,2013,33.5071,,201301,01/17/2013,33226
33.48213,-122.53752,2013,33.3356,,201311,11/21/2013,33424
33.48223,-122.53563,2013,33.3593,,201307,07/17/2013,33345
33.48332,-117.76717,2013,33.5693,,201304,04/09/2013,33306
33.48367,-117.7705,2013,33.4917,,201301,01/17/2013,33225
33.48477,-117.76922,2013,33.5892,,201311,11/15/2013,33458
33.48923,-119.32083,2013,33.6363,,201311,11/16/2013,33446
33.49,-119.32317,2013,33.5532,,201304,04/10/2013,33295
33.49017,-122.543,2013,33.2607,,201304,04/21/2013,33277
33.49067,-117.75517,2013,33.5668,,201304,04/10/2013,33305
33.49168,-117.76172,2013,33.4981,,201301,01/17/2013,33224
33.49373,-117.74793,2013,33.6471,,201307,07/21/2013,33376
33.56032,-120.79267,2013,33.5455,,201304,04/19/2013,33287
33.57672,-120.76347,2013,33.6276,,201307,07/15/2013,33355
33.65528,-118.97562,2013,33.6493,,201311,11/16/2013,33445
33.65532,-118.9745,2013,33.5555,,201304,04/10/2013,33294
33.65582,-118.97233,2013,33.5114,,201301,01/18/2013,33212
33.65873,-118.976,2013,33.6167,,201307,07/20/2013,33364
33.66782,-118.08333,2013,33.5348,,201301,01/17/2013,33223
33.6731,-118.09203,2013,33.595,,201307,07/21/2013,33375
33.71978,-123.63433,2013,33.1519,,201307,07/18/2013,33339
33.72182,-123.63332,2013,33.1097,,201304,04/22/2013,33271
33.74287,-120.41358,2013,33.6175,,201311,11/20/2013,33435
33.74667,-120.40867,2013,33.6939,,201304,04/20/2013,33286
33.74867,-120.40667,2013,33.3415,,201301,01/21/2013,33203
33.81632,-121.84092,2013,33.5734,,201311,11/21/2013,33423
33.81828,-121.84297,2013,33.3318,,201301,01/23/2013,33193
33.8185,-121.845,2013,33.3203,,201304,04/20/2013,33276
33.82217,-118.626,2013,33.5089,,201301,01/18/2013,33211
33.87982,-118.45183,2013,33.5965,,201304,04/10/2013,33303
33.8875,-118.4465,2013,33.507,,201301,01/17/2013,33222
33.8879,-118.4883,2013,33.5859,,201307,07/20/2013,33362
33.8888,-118.44467,2013,33.5651,,201311,11/16/2013,33455
33.88988,-118.49068,2013,33.5894,,201311,11/16/2013,33443
33.89132,-118.49732,2013,33.5243,,201301,01/18/2013,33210
33.89182,-118.4925,2013,33.5975,,201304,04/10/2013,33292
33.97237,-120.5707,2013,33.5438,,201311,11/20/2013,33430
34.01183,-118.82998,2013,33.5433,,201311,11/25/2013,33442
34.01257,-118.83237,2013,33.5889,,201307,07/20/2013,33361
34.0535,-122.94067,2013,33.2128,,201304,04/22/2013,33270
34.05402,-122.94243,2013,33.4814,,201307,07/18/2013,33338
34.05582,-122.95017,2013,33.1345,,201301,01/24/2013,33186
34.14528,-120.68388,2013,33.6055,,201311,11/20/2013,33427
34.14898,-121.15067,2013,33.3658,,201301,01/23/2013,33192
34.15218,-121.14988,2013,33.6203,,201311,11/21/2013,33422
34.16817,-119.51333,2013,33.6305,,201304,04/16/2013,33284
34.17892,-119.51117,2013,33.5638,,201311,11/24/2013,33433
34.17908,-119.5092,2013,33.645,,201307,07/15/2013,33352
34.22167,-119.417,2013,33.7025,,201304,04/16/2013,33283
34.22388,-119.40927,2013,33.5706,,201311,11/24/2013,33432
34.22502,-119.41112,2013,33.6279,,201307,07/15/2013,33351
34.25928,-119.3239,2013,33.5475,,201311,11/24/2013,33431
34.26267,-119.40682,2013,33.7144,,201304,04/16/2013,33282
34.26767,-119.41767,2013,33.5516,,201301,01/22/2013,33199
34.27192,-120.0276,2013,33.6543,,201307,07/16/2013,33349
34.28082,-120.03182,2013,33.5501,,201301,01/22/2013,33198
34.31517,-124.05433,2013,33.1615,,201301,01/27/2013,33180
34.31877,-120.80207,2013,33.5804,,201311,11/20/2013,33420
34.32,-120.80682,2013,33.2855,,201301,01/23/2013,33191
34.32,-120.79787,2013,33.6397,,201307,07/16/2013,33342
34.37917,-119.80282,2013,33.7466,,201304,04/16/2013,33280
34.38613,-122.24628,2013,33.6179,,201311,11/23/2013,33411
34.38898,-122.2468,2013,33.6969,,201307,07/18/2013,33337
34.389,-119.806,2013,33.5497,,201301,01/22/2013,33197
34.39332,-122.274,2013,33.4059,,201304,04/22/2013,33269
34.3945,-122.25017,2013,33.2223,,201301,01/25/2013,33185
34.45062,-120.52408,2013,33.6255,,201307,07/16/2013,33341
